VBA;M12_Copy_Prog 128;"' gespeichert.|
|
Dieser Fehler tritt auf wenn das Programm mehrfach aus dem extras Verzeichnis der Bibliothek gestartet wird.|
Das Programm muss nur beim ersten mal nach der Installation der MobaLedLib aus dem Bibliotheksverzeichnis gestartet werden. Dabei wird es in das oben genannte Verzeichnis kopiert damit die Bibliothek unverändert bleibt.|
Im folgenden wird ein Link auf dem Desktop kreiert über den das Programm in Zukunft gestartet wird.";"'. |
|
This error occurs if the program is started several times from the extras directory of the library
The program only needs to be started from the library directory the first time after installing MobaLedLib. It is copied into the above directory so that the library remains unchanged
In the following a link is created on the desktop via which the program will be started in the future.";". 

Deze fout treedt op als het programma meerdere keren wordt gestart vanuit de map met extra's van in de Arduino bibliotheek.
Het programma hoeft alleen na de installatie van MobaLedLib te worden gestart vanuit de bibliotheekmap. Het wordt gekopieerd naar de bovenstaande map zodat de bibliotheek ongewijzigd blijft.
Vervolgens wordt een snelkoppeling op het bureaublad gemaakt waarmee het programma in de toekomst kan worden gestart.";"saved. | 
| 
Cette erreur se produit lorsque le programme est démarré plusieurs fois à partir du répertoire extras de la bibliothèque. | Le programme ne doit être démarré qu'à partir du répertoire de la bibliothèque la première fois après l'installation de MobaLedLib. Il est copié dans le répertoire ci-dessus afin que la bibliothèque reste inchangée. Dans ce qui suit, un lien est créé sur le bureau via lequel le programme sera démarré à l'avenir.";;;
VBA;M12_Copy_Prog 129;Programm existiert bereits (Mehrfacher Start aus 'extras' Verzeichnis);Program already exists (multiple start from 'extras' directory);Programma bestaat al! (meervoudig gestart vanuit de map 'extra's');Le programme existe déjà (démarrage multiple à partir du répertoire 'extras');;;
VBA;M12_Copy_Prog 139;Das Programm wurde in das Verzeichnis;The program was copied to the directory ';Het programma is gekopieerd naar de map ';Le programme était dans le répertoire ';;;
VBA;M12_Copy_Prog 141;kopiert.;'.;'.;' copié.;;;
VBA;M12_Copy_Prog 145;In Zukunft kann das Programm über den Link;In the future, the program can be accessed via the link;In de toekomst is het programma toegankelijk via de link;À l'avenir, le programme sera accessible via le lien;;;
VBA;M12_Copy_Prog 148;auf dem Desktop gestartet werden;on the desktop;op de desktop;être démarré sur le bureau;;;
VBA;M12_Copy_Prog 149;Programm kopiert und Link auf Desktop erzeugt;Copied the program and created a link to the desktop;Het programma is gekopieerd en er is een snelkoppeling op het bureaublad gemaakt;Copié le programme et créé un lien vers le bureau;;;
VBA;M12_Copy_Prog 152;"Beim Anlegen des Links gab es Probleme ;-(|
Das Programm kann trotzdem von der oben angegebenen Position aus gestartet werden.";"There were problems creating the link ;-( |
The program can still be started from the position shown above.";"Er waren problemen bij het maken van de link!  ;-( |
Het programma kan nog steeds worden gestart vanaf de hierboven weergegeven positie.";"Des problèmes sont survenus lors de la création du lien. ;-( | 
Le programme peut toujours être démarré à partir de la position ci-dessus.";;;
VBA;M12_Copy_Prog 153;Programm kopiert;Program copied;Programma gekopieerd;Programme copié;;;
VBA;M12_Copy_Prog 159;Fehler beim Speichern des Programms im Verzeichnis:;Error saving program in directory:;Fout bij het opslaan van programma in map: ;Erreur lors de l'enregistrement du programme dans le répertoire:;;;
VBA;M12_Copy_Prog 161;Fehler beim Speichen des Excel Programms;Error saving Excel program;Fout bij het opslaan van het Excel-programma;Erreur lors de l'enregistrement du programme Excel;;;
VBA;M12_Copy_Prog 172;"In folgenden wird ein Link auf dem Desktop angelegt über den das Excel Programm in Zukunft einfach gestartet werden kann.|
Dummerweise gefällt das manchen Viren Scannern|
(z.B. dem Microsoft Scanner) nicht.|
Wenn sich gleich der Viren Scanner meldet, dann muss man den Link von Hand anlegen.|
Dazu kopiert man den Inhalt der Zwischenablage mit STRG+V in die Adresszeile eines Windows Explorers und startet diese mit ENTER.";"In the following a link is created on the desktop via which the Excel program can be started easily in the future.|
Unfortunately, some virus scanners (e.g. the Microsoft Scanner) doesn't like this .|
If the virus scanner reports a problem, then you have to create the link by hand.|
To do this, copy the contents of the clipboard with CTRL + V into the address line of a Windows Explorer and start it with ENTER.";"Hierna wordt een snelkoppeling op het bureaublad gemaakt waarmee het Excel-programma in de toekomst gemakkelijk kan worden gestart.|
Helaas vinden sommige virusscanners (bijvoorbeeld de Microsoft Scanner) dit niet leuk.|
Als de virusscanner een probleem meldt, moet u de link handmatig maken.|
Hiertoe kopieert u de inhoud van het klembord met CTRL + V naar de adresregel van een Windows Verkenner en start u deze met ENTER.";"Dans ce qui suit, un lien est créé sur le bureau via lequel le programme Excel peut être démarré à l'avenir. | 
Malheureusement, certains antivirus n'aiment pas cela (par exemple, le scanner Microsoft). | 
Si le scanner antivirus signale immédiatement, alors vous devez Créer un lien à la main. |
Pour ce faire, copiez le contenu du presse-papiers avec CTRL V dans la ligne d'adresse d'un explorateur Windows et démarrez-le avec ENTRÉE.";;;
VBA;M12_Copy_Prog 173;Anlegen einer Desktop Verknüpfung;Create a desktop shortcut;Maak een snelkoppeling op het bureaublad;Créer un raccourci sur le bureau;;;
VBA;M12_Copy_Prog 194;"Das anlegen des Links hat NICHT funktioniert ;-(|
|
Der Link muss von Hand erzeugt werden. Dazu kopiert man den inhalt der Zwischenablage in die Adresszeile eines Windows Explorers mit STRG+V";"Creating the link did NOT work ;-( |
|
The link must be created by hand. To do this, copy the contents of the clipboard into the address line of a Windows Explorer with CTRL+V";"Het maken van de sne;koppeling is NIET gelukt!   ;-(  |
|
De snelkoppeling moet handmatig worden gemaakt. Hiertoe kopieert u de inhoud van het klembord naar de adresregel van een Windows Explorer met CTRL + V """;"La création du lien n'a PAS fonctionné.  ;-( | 
| 
Le lien doit être créé manuellement. Pour ce faire, copiez le contenu du presse-papiers dans la ligne d'adresse d'un explorateur Windows avec CTRL V";;;
VBA;M12_Copy_Prog 195;Fehler beim anlegen des Links;Error creating the link;Fout bij het maken van de snelkoppeling;Erreur lors de la création du lien;;;
VBA;M12_Copy_Prog 200;Fehler beim schreiben der Datei ';Error writing file ';Fout bij het schrijven van bestand ';"Erreur lors de l'écriture du fichier """;;;
VBA;M12_Copy_Prog 200;Fehler beim erzeugen der Kommandodatei;Error creating the command file;Fout bij het maken van het opdrachtbestand;Erreur lors de la création du fichier de commandes;;;
VBA;M55_PWM_Data_Send 137;Fehler beim verbinden mit dem Arduino über COM;Error connecting to the Arduino via COM;Fout bij het verbinden met de Arduino via COM;Erreur de connexion à l'Arduino via COM;;;
VBA;M55_PWM_Data_Send 141;"Evtl. ist der Port bereits von einem anderen Programm (Arduino IDE, Farbtest, serieller Monitor) belegt.|
Falls das Excel Programm vorher mit einer Fehlermeldung abgebrochen wurde, dann kann es sein, dass der Port nicht richtig geschlossen wurde. In dem Fall müssen alle Excel Fenster geschlossen werden ;-(";"Possibly the port is already occupied by another program (Arduino IDE, color test, serial monitor).|
If the Excel program was previously terminated with an error message, it may be that the port was not closed properly. In this case, all Excel windows must be closed ;-(";"Mogelijk is de poort al bezet door een ander programma (Arduino IDE, kleurentest, seriële monitor) |
Als het Excel-programma eerder werd beëindigd met een foutmelding, kan het zijn dat de poort niet goed is gesloten. In dit geval moeten alle Excel-vensters worden gesloten.  ;-(";"peut-être le port est déjà occupé par un autre programme (Arduino IDE, test de couleur, moniteur série). | 
Si le programme Excel a déjà été annulé avec un message d'erreur, il se peut que le port n'ait pas été fermé correctement. Dans ce cas, toutes les fenêtres Excel doivent être fermées ;-(";;;
VBA;M55_PWM_Data_Send 142;Fehler beim öffnen des COM Ports;Error opening the COM port;Fout bij het openen van de COM-poort;Erreur lors de l'ouverture du port COM;;;
VBA;M55_PWM_Data_Send 368;Fehler: Ungültige analoge Schwelle ';Error: Invalid analog threshold ';Fout: ongeldige analoge drempel ';Erreur: Seuil analogique non valide ';;;
VBA;M55_PWM_Data_Send 368;' erkannt. ;' detected;' gedetecteerd;' reconnu.;;;
VBA;M55_PWM_Data_Send 368;Ungültige analoge Schwelle;Invalid analog threshold;Ongeldige analoge drempelwaarde;Seuil analogique non valide;;;
VBA;M55_PWM_Data_Send 379;Es wurden zu viele analoge Schwellen angegeben. Nur die ersten ;Too many analog thresholds were specified. Only the first;Er zijn te veel analoge drempels opgegeven. Alleen de eerste;Trop de seuils analogiques ont été spécifiés. Seul le premier;;;
VBA;M55_PWM_Data_Send 379; werden verwendet;are used;worden gebruikt; sont utilisés;;;
VBA;M55_PWM_Data_Send 379;Zu viele analoge Schwellen;Too many analog thresholds;Te veel analoge drempels;Trop de seuils analogiques;;;
VBA;M55_PWM_Data_Send 478;Öffne Verbindung...;Opening connection ...;Verbinding openen ;Connexion ouverte ...;;;
VBA;M55_PWM_Data_Send 486;Fehler: Der Adruino reagiert nicht;Error: The Adruino is not responding;Fout: De Adruino reageert niet;Erreur: L'Adruino ne répond pas;;;
VBA;M55_PWM_Data_Send 486;Fehler beim zugriff auf den Arduino an COM;Error accessing the Arduino on COM;Fout bij toegang tot de Arduino op COM ;Erreur d'accès à l'Arduino sur COM;;;
VBA;M55_PWM_Data_Send 498;"Fehler: Auf dem Arduino ist nicht das richtige Programm installiert.|
Der Arduino muss mit dem Excel Programm 'Prog_Generator' konfiguriert werden.Dabei muss der 'LED Farbtest Mode' im 'Config' Blatt aktiviert sein.|
|
Meldung von Arduino:";"Error: The correct program is not installed on the Arduino.|
The Arduino must be configured with the Excel program 'Prog_Generator', with the 'LED color test mode' activated in the 'Config' sheet|
|
Arduino message:";"Fout: Het juiste programma is niet op de Arduino geïnstalleerd!|
De Arduino moet worden geconfigureerd met het Excel-programma 'Prog_Generator', waarbij de 'LED-kleurentestmodus' is geactiveerd in het blad 'Config'.|
|
Arduino-bericht:";"Erreur: Le programme correct n'est pas installé sur l'Arduino. | 
L'Arduino doit être configuré avec le programme Excel 'Prog_Generator'. Le 'Mode de test de couleur LED' doit être activé dans la feuille 'Config'. | 
| 
Message Arduino:";;;
VBA;M55_PWM_Data_Send 499;Falsches Programm auf dem Arduino installiert;Wrong program installed on the Arduino;Verkeerd programma geïnstalleerd op de Arduino;Mauvais programme installé sur l'Arduino;;;
VBA;M55_PWM_Data_Send 605;Fehler: Die Anzahl Einträge (;Error: The number of entries (;Fout: het aantal vermeldingen (;Erreur: Le nombre d'entrées (;;;
VBA;M55_PWM_Data_Send 609;") in der LED Zuordnungsliste ist falsch. Es müssen genau 12 per Komma getrennte Zahlen angegeben werden. |
Jede Zahl beschreibt die LED Nummer welche von der entsprechenden Zeile der Mustertabelle angesprochen werden soll. Die erste Zahl steht dabei für die erste Zeile, ...";") in the LED assignment list is wrong. Exactly 12 numbers separated by commas must be specified. |
Each number describes the LED number which should be addressed by the corresponding line in the sample table. The first number stands for the first line, ...";") in de LED-toewijzingslijst is verkeerd. Precies 12 nummers gescheiden door komma's moeten worden opgegeven. |
Elk nummer beschrijft het LED-nummer dat moet worden geadresseerd door de overeenkomstige regel in de voorbeeldtabel. Het eerste cijfer staat voor de eerste regel, ... ";") dans la liste d'attribution des LED est incorrect. Il faut spécifier exactement 12 nombres séparés par des virgules. | 
Chaque numéro décrit le numéro de LED qui doit être adressé par la ligne correspondante dans le tableau d'échantillons. Le premier chiffre représente la première ligne, ...";;;
VBA;M55_PWM_Data_Send 609;Falsche Anzahl in 'Charliplexing LED Zuordnung';Wrong number in 'Charliplexing LED assignment';Verkeerd nummer in 'Charliplexing LED-toewijzing';Numéro incorrect dans «Affectation des LED Charliplexing»;;;
VBA;M55_PWM_Data_Send 618;Fehler: Der Eintrag ';Error: the entry';Fout: De invoer ';Erreur: L'entrée ';;;
VBA;M55_PWM_Data_Send 619;"' in der LED Zuordnungstabele ist keine gültige Zahl.|
Es sind nur Zahlen zwischen 0 und 11 erlaubt.";"' in the LED allocation table is not a valid number. |
Only numbers between 0 and 11 are allowed.";"Er is geen geldig nummer in de LED-allocatietabel. |
Alleen getallen tussen 0 en 11 zijn toegestaan.";dans le tableau d'affectation des LED n'est pas un nombre valide. | Seuls les nombres compris entre 0 et 11 sont autorisés.;;;
VBA;M55_PWM_Data_Send 619;Ungültiger Eintrag in 'Charliplexing LED Zuordnung';Invalid entry in 'Charliplexing LED mapping';Ongeldige invoer in 'Charliplexing LED mapping';Entrée invalide dans «Charliplexing LED mapping»;;;
VBA;M55_PWM_Data_Send 654;Fehler: Die LED Zuordnung in Sheet ';Error: The LED assignment in sheet ';Fout: De LED-toewijzing in blad ';Erreur: L'affectation des LED dans la feuille ';;;
VBA;M55_PWM_Data_Send 654; enthält nicht genau 12 Werte; does not contain exactly 12 values; bevat niet precies 12 waarden; ne contient pas exactement 12 valeurs;;;
VBA;M55_PWM_Data_Send 654;Interner Fehler;Internal error;Interne fout;Erreur interne;;;
VBA;M55_PWM_Data_Send 687;Fehler: Falsche RGB LED Modul Nummer: ;Error: Wrong RGB LED module number:;Fout: Verkeerde RGB LED-modulenummer:;Erreur: Numéro de module LED RVB incorrect:;;;
VBA;M55_PWM_Data_Send 688;Die Modul Nummer muss zwischen 0 und ;The module number must be between 0 and;Het modulenummer moet tussen 0 en;Le numéro de module doit être compris entre 0 et;;;
VBA;M55_PWM_Data_Send 694;" liegen.|
|
Die maximal mögliche Modul Nummer wird von der auf dem Arduino installierten Konfiguration bestimmt. Es können nur so viele LEDs angesprochen werden wie im 'Prog_Generator' angegeben wurden. Wenn sich das Modul an einer noch nicht eingetragenen Position befindet, dann kann der Befehl 'Reserve LEDs' im 'Prog_Generator' benutzt werden damit zusätzliche LEDs angesprochen werden können.";"|
|
The maximum possible module number is determined by the configuration installed on the Arduino. Only as many LEDs can be addressed as specified in the 'Prog_Generator'. If the module is in a position that has not yet been entered, the 'Reserve LEDs' command in the 'Prog_Generator' can be used to be able to access additional LEDs.";"|
|
Het maximaal aantal mogelijke WS281x modules wordt bepaald door de configuratie die op de Arduino is geïnstalleerd. Slechts zoveel LED's kunnen worden geadresseerd zoals gespecificeerd in de 'Prog_Generator'. 
Als er op een positie geen WS281x module is geplaatst, kan de opdracht 'Reserve LEDs' in de 'Prog_Generator' worden gebruikt om de niet gebruikte posities over te slaan en toegang te krijgen tot volgende LED's.";" | 
| 
Le nombre maximal de modules possible est déterminé par la configuration installée sur l'Arduino. Seuls autant de LED peuvent être adressées que celles spécifiées dans le 'Prog_Generator'. Si le module se trouve dans une position qui n'a pas encore été saisie, la commande 'Reserve LEDs' dans 'Prog_Generator' peut être utilisée afin que des LED supplémentaires puissent être adressées.";;;
VBA;M55_PWM_Data_Send 694;RGB LED Nummer des Moduls ist falsch;RGB LED number of the module is wrong;RGB LED-nummer van de module is verkeerd;Le numéro de LED RVB du module est incorrect;;;
VBA;M55_PWM_Data_Send 711;Sende Kennung...;Send identifier ;Verzend ID ...;Envoyer l'identifiant ...;;;
VBA;M55_PWM_Data_Send 724;Fehler: Die LED Zuordnung ';Error: The LED assignment ';Fout: De LED-toewijzing ';Erreur: L'affectation des LED ';;;
VBA;M55_PWM_Data_Send 724;' ist unbekannt;' is unknown;' is onbekend;'est inconnu;;;
VBA;M55_PWM_Data_Send 724;Unbekannte LED Zuordnung;Unknown LED assignment;Onbekende LED-opdracht;Affectation des LED inconnue;;;
VBA;M55_PWM_Data_Send 757;Fehler bei der Datenübertragung zum ATTiny;Data transmission error to ATTiny;Gegevensoverdracht fout naar ATTiny;Erreur de transmission de données à ATTiny;;;
VBA;M55_PWM_Data_Send 757;Datenübertragungsfehler;Data transmission errors;Gegevensoverdracht fouten;erreurs de transmission de données;;;
VBA;M55_PWM_Data_Send 766;LED Zuordnung definieren;Define LED assignment;Definieer LED-toewijzing;Définir l'affectation des LED;;;
VBA;M55_PWM_Data_Send 767;Auswahl der LED Zuordnung;Selection of the LED assignment;Selectie van de LED-opdracht;Sélection de l'affectation des LED;;;
VBA;M55_PWM_Data_Send 768;Die Zuordnung der Charliplexing LEDs ist von Hersteller zu Hersteller unterschiedlich. Mit diesem Dialog kann die passende Zuordnung der Muster Zeilen zu den LEDs gewählt werden.;The assignment of the Charlieplexing LEDs differs from manufacturer to manufacturer. With this dialog, the appropriate assignment of the pattern lines to the LEDs can be selected.;De toewijzing van de Charlieplexing-LED's verschilt van fabrikant tot fabrikant. Met dit dialoogvenster kan de juiste toewijzing van de patroonlijnen aan de LED's worden geselecteerd.;L'affectation des LED Charliplexing diffère d'un fabricant à l'autre. Cette boîte de dialogue permet de sélectionner l'affectation appropriée des lignes de motif aux LED.;;;
VBA;M07_COM_Port 31;"Fehler: Das Abfragen der COM Ports ist fehlgeschlagen ;-(";"Error: The query of the COM ports failed ;-(";"Fout: de zoekopdracht van de COM-poorten is mislukt  ;-(";"Erreur: La requête des ports COM a échoué ;-(";;;
VBA;M07_COM_Port 32;Fehler beim abfragen der COM Ports;Error querying the COM ports;Fout bij het opvragen van de COM-poorten;Erreur lors de l'interrogation des ports COM;;;
VBA;M07_COM_Port 65;rechte;right;rechter;droits;;;
VBA;M07_COM_Port 66;linke;left;linker;gauche;;;
VBA;M07_COM_Port 71;(Dann sollten, anders als auf dem Bild gezeigt, auch keine LEDs auf der Platine leuchten.);(Then, unlike the picture, no LEDs should light up on the board.);(In tegenstelling tot de afbeelding zouden er dan geen LED's op het bord moeten branden.);(Ensuite, contrairement à l'image, aucune LED ne doit s'allumer sur la carte.);;;
VBA;M07_COM_Port 74;Erkennung des USB Anschlusses;Detection of the USB connection;Detectie van de USB-Poort;Détection de la connexion USB;;;
VBA;M07_COM_Port 80;"Schritt 1:|
|
Zur Erkennung des USB Anschlusses darf der Arduino zunächst NICHT am PC angeschlossen sein.|
|
Wenn keine Verbindung vom Arduino zum PC besteht OK betätigen.";"Step 1: |
|
To recognize the USB connection, the Arduino must NOT be connected to the PC.
|
If there is no connection from the Arduino to the PC, press OK.";"Stap 1: |
|
Om de USB-Poort automatisch te kunnen herkennen, mag de Arduino NIET op de pc worden aangesloten.|
|
Als er GEEN verbinding is tussen de Arduino en de PC, drukt u op OK. ";"Étape 1: | 
| 
Pour reconnaître la connexion USB, l'Arduino ne doit PAS être connecté au PC en premier. | 
| 
S'il n'y a pas de connexion de l'Arduino au PC, appuyez sur OK.";;;
VBA;M07_COM_Port 85;P Prüfen;C Check;C Controleer;V Vérification;;;
VBA;M07_COM_Port 85;A Abbrechen;A Abort;A Annuleren;A Annuler;;;
VBA;M07_COM_Port 86;USB Verbindung erkennen;Detect USB connection;Detecteren USB-Poort;Détecter la connexion USB;;;
VBA;M07_COM_Port 95;"Schritt 2:|
|
Jetzt muss der ";"Step 2: |
|
Now the ";"Stap 2: 

Nu moet de """;"Étape 2: | 
| 
Maintenant, le '";;;
VBA;M07_COM_Port 100;" Arduino an den PC angeschlossen werden.|
|
Wenn der Arduino mit dem PC verbunden ist OK betätigen.|
|
Meistens ertönt ein Klang wenn der PC den neu angeschlossenen Rechner erkannt hat.";"Arduino has to be connected to the PC. |
|
When the Arduino is connected to the PC press OK. |
|
Usually a tone sounds when the PC has recognized the newly connected controller.";""" Arduino verbonden worden met de pc. |
|
Wanneer de Arduino op de PC is aangesloten, drukt u op OK. |
|
Meestal klinkt er een toon wanneer er op de PC de (op)nieuw aangesloten controller wordt herkend.";"' L'Arduino peut être connecté au PC. | 
| 
Lorsque l'Arduino est connecté au PC, appuyez sur OK. | 
| 
Généralement, un son est entendu lorsque le PC a reconnu l'ordinateur nouvellement connecté.";;;
VBA;M07_COM_Port 103;Jetzt mit PC verbinden;Connect to PC;Maak verbinding met pc;Connectez-vous au PC maintenant;;;
VBA;M07_COM_Port 116;"Im Schritt 2 wurden weniger Anschlüsse als in Stritt 1 entdeckt ;-(|
|
Kann es sein, dass der Arduino versehentlich bei Schritt 1 angeschlossen und bei Schritt 2 nicht mehr angeschlossen war ?|
|
Wollen Sie es nochmal versuchen?";"In step 2 fewer connections were discovered than in step 1 ;-( |
|
Could it be that the Arduino was accidentally connected in step 1 and was no longer connected in step 2? |
|
Do you want to try again? ";"In stap 2 werden minder verbindingen ontdekt dan in stap 1 !  ;-(  |
|
|
Zou het kunnen dat de Arduino per ongeluk was verbonden in stap 1 en niet langer was aangesloten in stap 2? |
|
Wil je het opnieuw proberen? ";"Moins de connexions ont été trouvées à l'étape 2 qu'à l'étape 1.  ;-( | 
| 
L'Arduino pourrait-il être accidentellement connecté à l'étape 1 et ne plus être connecté à l'étape 2? | 
| 
Voulez-vous réessayer?";;;
VBA;M07_COM_Port 121;"Es wurde kein Arduino entdeckt ;-(|
|
Evtl. ist der Arduino, das Kabel oder der USB Anschluss defekt.|
|
Wollen Sie es nochmal mit anderen Komponenten und anderem USB Anschluss versuchen?";"No Arduino was found ;-( |
|
The Arduino, the cable or the USB connection may be defective.
|
Do you want to try again with other components and a different USB connection?";"Geen Arduino gevonden!    ;-(  |
|
De Arduino, de kabel of de USB-Poort is mogelijk defect!|
|
Wilt u het opnieuw proberen met andere componenten en een andere USB-verbinding?";"Aucun Arduino n'a été trouvé!   ;-( | 
| 
Peut-être que l'Arduino, le câble ou la connexion USB sont défectueux. | 
| 
Voulez-vous réessayer avec d'autres composants et une autre connexion USB?";;;
VBA;M07_COM_Port 123;Kein Arduino erkannt;No Arduino recognized;Geen Arduino herkend;Aucun Arduino reconnu;;;
VBA;M07_COM_Port 129;"Fehler: Es wurden mehrere neue Arduinos gefunden!|
Kann es sein, dass ";"Error: Several new Arduinos were found! |
Is it possible that ";"Fout: Er zijn verschillende nieuwe Arduinos gevonden! 
Is het mogelijk dat ";"Erreur: Plusieurs nouveaux Arduinos ont été trouvés! | 
Il se peut que ";;;
VBA;M07_COM_Port 130;" Arduinos angeschlossen wurden?|
Das kann z.B. über einen USB Hub passiert sein";" Arduinos have been connected? |
This can e.g. happened via a USB hub ";" Arduinos zijn verbonden? 
Dit kan b.v. gebeuren via een USB-hub """; Arduinos ont été connectés? arrivé via un hub USB;;;
VBA;M07_COM_Port 131;Mehrer Arduinos erkannt;Several Arduinos recognized;Verschillende Arduinos herkend;Plusieurs Arduinos reconnus;;;
VBA;M07_COM_Port 145;Der Arduino ist an COM;The Arduino connected to COM;De Arduino verbonden met COM ;L'Arduino est sur COM;;;
VBA;M07_COM_Port 147;" angeschlossen.|
|
Während dieser Sitzung wird der ";"|
|
During this session, the ";"|
|
Tijdens deze sessie wordt de ";" connecté. | 
| 
Au cours de cette session, le";;;
VBA;M07_COM_Port 147; Arduino über diesen Anschluss angesprochen.; Arduino is addressed via this connection.; Arduino wordt via deze verbinding geadresseerd.; Arduino adressé via cette connexion.;;;
VBA;M07_COM_Port 148;Arduino erkannt an COM;Arduino recognized on COM;Arduino herkend op COM ;Arduino reconnu sur COM;;;
VBA;M07_COM_Port 152;Interner Fehler: Kein neuer USB Port gefunden;Internal error: No new USB port found;Interne fout: Geen nieuwe USB-poort gevonden!;Erreur interne: aucun nouveau port USB trouvé;;;
VBA;M07_COM_Port 197;Der USB Port an den der ;The USB port the ;De USB-poort die met de ;Le port USB du;;;
VBA;M07_COM_Port 199;" Arduino angeschlossen ist wurde noch nicht festgelegt.|
|
Soll der Port jetzt gesucht werden?";" Arduino is connected to is not defined yet. |
|
Do you want to search for the port now?";" Arduino is verbonden is nog niet gedefinieerd. |
|
Wilt u nu naar de aangesloten USB-poort zoeken?";" Arduino n'est pas encore défini. | 
| 
Voulez-vous rechercher le port maintenant?";;;
VBA;M07_COM_Port 200;USB Port für ;Define the USB port for the ;Definieer de USB-poort voor de ;Port USB pour;;;
VBA;M07_COM_Port 200; Arduino festlegen;Arduino;Arduino; Définir Arduino;;;
VBA;M07_COM_Port 205;Letzten USB Port wieder benutzen ?;Use last USB port again?;Laatste USB-poort opnieuw gebruiken?;Utiliser à nouveau le dernier port USB?;;;
VBA;M07_COM_Port 206;Der Arduino war beim letzten Mal an Port COM;The Arduino was connected to port COM;De Arduino was de laatste keer verbonden met COM poort ;L'Arduino était le dernier sur le port COM;;;
VBA;M07_COM_Port 215;" angeschlossen.|
|
Soll überprüft werden ob dieser Anschluss immer noch gültig ist ?|
|
Prüfen: Der USB Anschluss wird überprüft. Dazu muss der Arduino im Folgenden Dialog Ab- und Angesteckt werden.|
|
Übernehmen: Der Anschluss wird ohne Prüfung übernommen und während dieser Sitzung immer verwendet.";" the last time. |
|
Should it be checked whether this connection is still valid?
|
Check: The USB connection is checked. To do this, the Arduino must be unplugged and plugged in the following dialog
|
Apply: The connection is accepted without checking and is always used during this session. ";". |
|
Moet worden gecontroleerd of deze verbinding nog geldig is?|
|
Controle: De USB-verbinding is aangevinkt. Om dit te doen, moet de Arduino worden losgekoppeld en aangesloten in het volgende dialoogvenster. |
|
Toepassen: De verbinding wordt zonder controle geaccepteerd en wordt altijd tijdens deze sessie gebruikt.";" connecté. | 
| 
Voulez-vous vérifier si cette connexion est toujours valide? | 
| 
Vérifier: La connexion USB est vérifiée. Pour ce faire, l'Arduino doit être débranché et débranché dans la boîte de dialogue suivante. | 
| 
Appliquer: La connexion est acceptée sans vérification et est toujours utilisée pendant cette session.";;;
VBA;M07_COM_Port 217;B Übernehmen;P Apply;T Toepassen;A Appliquer;;;
VBA;M07_COM_Port 218;Letzte Verbindung zum PC: COM;Last connection to the PC: COM;Laatste verbinding met de pc: COM ;Dernière connexion au PC: COM;;;
VBA;M07_COM_Port 219;Überprüfung des zuletzt benutzten USB Anschlusses;Check the last used USB connection;Controleer de laatst gebruikte USB-verbinding;Vérifiez la dernière connexion USB utilisée;;;
VBA;M60_Select_LED 123;Auswahl der Spezial Modes;Selection of special modes;Selectie van speciale modi;Sélection de modes spéciaux;;;
VBA;M60_Select_LED 124;Spezial Mode;Special mode;Speciale Modus;Mode spéciale;;;
VBA;M60_Select_LED 126;"Mit dem Pattern_Configurator können spezielle Module konfiguriert werden.|
Die Muster werden in diesem Fall direkt zu dem entsprechenden Modul geschickt. Dort wird die Konfiguration dann autark abgearbeitet.";"Special modules can be configured with the Pattern_Configurator.|
In this case, the samples are sent directly to the corresponding module. The configuration is then processed independently.";"Speciale modules kunnen worden geconfigureerd met de Pattern_Configurator.|
In dit geval worden de patronen rechtstreeks naar de overeenkomstige module verzonden. De configuratie wordt vervolgens onafhankelijk verwerkt. ";"Des modules spéciaux peuvent être configurés avec Pattern_Configurator. | 
Dans ce cas, les modèles sont envoyés directement au module correspondant. La configuration est ensuite traitée indépendamment.";;;
VBA;M65_Special_Modules 32;Fehler: ';Error: ';Fout. ';Erreur: ';;;
VBA;M65_Special_Modules 32;' existiert nicht in dem Verzeichnis:;' does not exist in the directory:;bestaat niet in de map: ;n'existe pas dans le répertoire:;;;
VBA;M65_Special_Modules 33;"Fehler: Datei wurde nicht gefunden ;-(";"Error: file was not found ;-(";"Fout: Bestand is niet gevonden ;-(";"Erreur: Le fichier est introuvable ;-(";;;
VBA;M65_Special_Modules 109;"ECHO Programmierung der Fuses fuer den ATTiny|
ECHO ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~|
ECHO Mit diesem Programm werden die Fuses des ATTiny85 gesetzt.|
ECHO Die Fuses bestimmen die Taktfrequenz (";"ECHO Programming of the fuses for the ATTiny|
ECHO ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~|
ECHO With this program the fuses of the ATTiny85 are set
ECHO The fuses determine the clock frequency (";"ECHO Programmering van de zekeringen voor de ATTiny|
ECHO ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~|
ECHO Met dit programma worden de zekeringen van de ATTiny85 ingesteld. |
ECHO De zekeringen bepalen de klokfrequentie (";"Programmation ECHO des fusibles du ATTiny| 
ECHO ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~| 
ECHO Avec ce programme, les fusibles de l'ATTiny85 sont réglés. | 
ECHO Les fusibles déterminent la fréquence d'horloge (";;;
